season,day_div,holiday,°C,humidity,solar_rad,wind_speed,visibility,rain/snow,rented_bike
Spring,noche,0,16.0,33,0.0,0.5,1996,0,988
Spring,madrugada,0,15.9,35,0.0,0.3,1995,0,826
Spring,madrugada,0,15.9,39,0.0,0.2,2000,0,578
Spring,madrugada,0,15.4,41,0.0,0.5,1319,0,410
Spring,madrugada,0,15.2,31,0.0,0.3,2000,0,289
Spring,madrugada,0,14.9,35,0.0,0.8,2000,0,192
Spring,madrugada,0,14.8,38,0.0,0.6,2000,0,136
Spring,madrugada,0,14.6,42,0.0,0.5,2000,0,155
Spring,mañana,0,15.0,41,0.12,0.3,2000,0,278
Spring,mañana,0,16.3,40,0.25,0.8,1982,0,429
Spring,mañana,0,16.9,45,0.27,0.9,1958,0,247
Spring,mañana,0,16.3,62,0.27,0.8,1639,1,486
Spring,mañana,0,17.4,54,0.51,0.9,1840,0,424
Spring,mañana,0,18.9,44,0.75,0.9,1910,0,631
Spring,tarde,0,20.5,35,1.13,1.1,2000,0,842
Spring,tarde,0,20.7,32,0.69,1.5,1996,0,384
Spring,tarde,0,19.6,44,0.47,2.4,1885,1,234
Spring,tarde,0,19.1,52,0.37,0.9,1583,0,103
Spring,tarde,0,17.9,65,0.13,1.2,965,1,46
Spring,tarde,0,16.1,73,0.11,1.3,1298,1,63
Spring,noche,0,15.2,64,0.02,1.7,1185,1,32
Spring,noche,0,13.3,80,0.0,1.8,821,1,12
Spring,noche,0,12.0,86,0.0,2.3,681,1,24
Spring,noche,0,11.6,89,0.0,2.0,469,1,13
Spring,noche,0,11.3,94,0.0,1.6,368,1,18
Spring,madrugada,0,10.7,94,0.0,2.6,477,1,81
Spring,madrugada,0,10.6,87,0.0,2.3,1523,1,41
Spring,madrugada,0,10.2,90,0.0,2.2,490,1,21
Spring,madrugada,0,9.9,93,0.0,2.3,990,1,8
Spring,madrugada,0,9.5,95,0.0,2.4,410,1,2
Spring,madrugada,0,9.2,95,0.0,2.3,404,1,6
Spring,madrugada,0,9.1,95,0.0,2.7,373,1,5
Spring,mañana,0,9.0,95,0.0,2.3,294,1,17
Spring,mañana,0,8.8,95,0.03,2.8,519,1,25
Spring,mañana,0,8.5,95,0.1,2.6,447,1,9
Spring,mañana,0,8.6,95,0.2,2.5,578,1,12
Spring,mañana,0,8.9,91,0.29,2.2,437,1,10
Spring,mañana,0,9.0,96,0.43,1.9,481,1,10
Spring,tarde,0,9.3,95,0.4,2.3,419,1,11
Spring,tarde,0,9.4,96,0.39,2.6,304,1,17
Spring,tarde,0,9.5,96,0.31,2.2,350,1,14
Spring,tarde,0,9.6,96,0.23,1.7,1409,1,41
Spring,tarde,0,9.4,95,0.11,1.9,660,1,42
Spring,tarde,0,9.4,96,0.07,1.9,600,1,39
Spring,noche,0,9.4,95,0.03,1.8,531,1,50
Spring,noche,0,9.4,95,0.0,1.6,740,1,37
Spring,noche,0,9.4,94,0.0,2.1,869,1,82
Spring,noche,0,9.6,90,0.0,1.9,2000,0,164
Spring,noche,0,9.8,87,0.0,1.9,2000,0,233
Spring,madrugada,0,9.8,86,0.0,1.3,2000,0,213
Spring,madrugada,0,10.1,83,0.0,1.6,2000,0,157
Spring,madrugada,0,10.1,83,0.0,1.4,2000,1,68
Spring,madrugada,0,9.6,94,0.0,1.3,523,1,35
Spring,madrugada,0,9.5,94,0.0,1.2,2000,1,34
Spring,madrugada,0,9.4,93,0.0,1.3,2000,0,77
Spring,madrugada,0,9.6,87,0.0,2.0,2000,0,262
Spring,mañana,0,9.8,84,0.04,1.3,2000,0,751
Spring,mañana,0,10.5,79,0.29,1.3,2000,0,1502
Spring,mañana,0,12.0,71,0.92,1.4,2000,0,814
Spring,mañana,0,12.9,68,0.97,1.3,2000,0,638
Spring,mañana,0,14.1,62,1.08,1.6,2000,0,710
Spring,mañana,0,15.2,57,1.33,1.9,2000,0,925
Spring,tarde,0,15.9,53,1.54,2.1,2000,0,923
Spring,tarde,0,16.0,52,1.22,1.7,2000,0,942
Spring,tarde,0,16.1,52,0.93,1.5,2000,0,971
Spring,tarde,0,15.5,52,0.7,1.7,2000,0,1118
Spring,tarde,0,15.1,52,0.64,1.9,2000,0,1462
Spring,tarde,0,14.1,43,0.36,1.6,2000,0,2318
Spring,noche,0,13.3,37,0.12,1.2,2000,0,1580
Spring,noche,0,12.6,49,0.0,0.8,2000,0,1332
Spring,noche,0,11.5,47,0.0,1.1,2000,0,1372
Spring,noche,0,10.4,43,0.0,0.7,2000,0,1215
Spring,noche,0,9.6,44,0.0,0.7,2000,0,725
Spring,madrugada,0,8.9,55,0.0,0.7,2000,0,536
Spring,madrugada,0,8.4,58,0.0,1.1,2000,0,444
Spring,madrugada,0,7.7,60,0.0,0.3,1993,0,306
Spring,madrugada,0,7.1,60,0.0,0.3,2000,0,206
Spring,madrugada,0,6.4,66,0.0,0.5,2000,0,117
Spring,madrugada,0,6.0,63,0.0,0.5,1984,0,148
Spring,madrugada,0,5.8,55,0.0,0.3,2000,0,449
Spring,mañana,0,6.4,51,0.27,0.3,1963,0,1123
Spring,mañana,0,8.8,37,0.89,0.9,1939,0,1900
Spring,mañana,0,11.7,32,1.6,0.8,1862,0,1066
Spring,mañana,0,14.8,29,2.2,0.6,1749,0,756
Spring,mañana,0,17.5,25,2.74,1.3,1843,0,938
Spring,mañana,0,19.4,20,3.08,1.1,1663,0,1192
Spring,tarde,0,20.8,23,3.18,1.7,1467,0,1141
Spring,tarde,0,22.1,22,3.12,2.1,1470,0,1161
Spring,tarde,0,22.8,21,2.75,2.1,1542,0,1180
Spring,tarde,0,23.1,19,2.26,3.1,1871,0,1447
Spring,tarde,0,22.9,23,1.64,2.8,1985,0,1878
Spring,tarde,0,21.2,32,0.94,3.8,1927,0,2807
Spring,noche,0,18.2,36,0.29,3.5,2000,0,1958
Spring,noche,0,16.8,29,0.01,4.3,1971,0,1651
Spring,noche,0,15.9,35,0.0,1.4,1999,0,1593
Spring,noche,0,15.2,35,0.0,1.2,1999,0,1382
Spring,noche,0,14.0,45,0.0,0.6,1901,0,906
Spring,madrugada,0,13.1,47,0.0,0.3,1877,0,692
Spring,madrugada,0,12.4,55,0.0,1.0,1836,0,546
Spring,madrugada,0,11.9,57,0.0,1.0,1793,0,409
Spring,madrugada,0,11.3,66,0.0,1.0,1506,0,239
Spring,madrugada,0,10.7,70,0.0,0.7,1404,0,140
Spring,madrugada,0,10.2,73,0.0,0.8,1137,0,180
Spring,madrugada,0,10.0,72,0.01,0.8,1217,0,452
Spring,mañana,0,10.7,68,0.27,0.8,1093,0,1124
Spring,mañana,0,11.7,62,0.62,0.6,956,0,1933
Spring,mañana,0,14.0,54,1.37,1.5,1054,0,1027
Spring,mañana,0,16.7,47,2.26,2.2,1147,0,745
Spring,mañana,0,18.1,42,2.17,2.7,1112,0,930
Spring,mañana,0,19.6,36,2.55,2.2,962,0,1197
Spring,tarde,0,20.6,30,2.67,2.4,1048,0,1084
Spring,tarde,0,21.6,28,2.84,3.1,1414,0,1123
Spring,tarde,0,21.9,23,2.66,2.6,1463,0,1227
Spring,tarde,0,21.7,23,1.97,2.5,1404,0,1386
Spring,tarde,0,20.7,30,1.48,3.3,1482,0,1796
Spring,tarde,0,17.4,45,0.75,3.1,1092,0,2574
Spring,noche,0,15.2,45,0.24,3.3,1138,0,1891
Spring,noche,0,14.4,50,0.01,2.7,1216,0,1531
Spring,noche,0,13.4,60,0.0,2.2,1517,0,1447
Spring,noche,0,12.7,61,0.0,2.2,1949,0,1146
Spring,noche,0,12.1,58,0.0,1.9,1719,0,851
Spring,madrugada,0,11.8,59,0.0,2.4,1535,0,663
Spring,madrugada,0,11.5,57,0.0,1.8,1471,0,562
Spring,madrugada,0,11.2,58,0.0,1.4,1255,0,361
Spring,madrugada,0,10.7,63,0.0,1.1,989,0,258
Spring,madrugada,0,10.2,65,0.0,1.5,970,0,140
Spring,madrugada,0,9.9,69,0.0,1.1,808,0,170
Spring,madrugada,0,9.9,66,0.0,1.5,931,0,427
Spring,mañana,0,10.1,63,0.22,0.7,1163,0,1129
Spring,mañana,0,11.6,58,0.79,1.4,1150,0,1922
Spring,mañana,0,13.2,57,1.39,0.8,1003,0,985
Spring,mañana,0,15.3,50,1.97,1.0,944,0,789
Spring,mañana,0,17.7,44,2.51,1.5,945,0,986
Spring,mañana,0,19.5,40,2.89,1.1,1055,0,1142
Spring,tarde,0,21.0,36,2.99,1.0,1164,0,1133
Spring,tarde,0,22.2,32,2.91,2.8,1124,0,1115
Spring,tarde,0,22.7,29,2.66,1.6,1223,0,1253
Spring,tarde,0,23.2,33,2.12,2.4,869,0,1446
Spring,tarde,0,21.8,41,1.44,3.0,662,0,1877
Spring,tarde,0,20.3,47,0.77,2.5,705,0,2577
Spring,noche,0,18.7,53,0.24,2.7,753,0,1812
Spring,noche,0,16.9,41,0.0,3.1,1060,0,1499
Spring,noche,0,15.7,51,0.0,1.9,806,0,1362
Spring,noche,0,14.7,63,0.0,1.4,554,0,1278
Spring,noche,0,14.0,66,0.0,1.2,519,0,975
Spring,madrugada,0,13.3,70,0.0,1.6,473,0,777
Spring,madrugada,0,12.7,74,0.0,1.8,392,0,672
Spring,madrugada,0,12.0,76,0.0,1.0,363,0,522
Spring,madrugada,0,11.6,76,0.0,1.0,364,0,325
Spring,madrugada,0,11.4,78,0.0,1.8,362,0,166
Spring,madrugada,0,10.9,81,0.0,1.7,348,0,152
Spring,madrugada,0,10.6,84,0.0,1.1,284,0,230
Spring,mañana,0,10.8,78,0.26,0.5,335,0,376
Spring,mañana,0,12.7,67,0.86,0.6,378,0,647
Spring,mañana,0,15.1,56,1.57,1.7,493,0,795
Spring,mañana,0,17.4,46,2.27,1.8,734,0,808
Spring,mañana,0,19.0,30,2.84,3.0,1719,0,1000
Spring,mañana,0,20.5,31,3.18,2.5,1485,0,1278
Spring,tarde,0,21.2,31,3.25,2.8,1295,0,1404
Spring,tarde,0,21.3,25,3.22,3.8,1884,0,1597
Spring,tarde,0,21.1,25,2.96,4.1,1885,0,1875
Spring,tarde,0,20.4,25,2.45,4.7,1990,0,1945
Spring,tarde,0,20.1,29,1.78,3.3,1840,0,2043
Spring,tarde,0,18.9,30,1.05,2.6,1995,0,1882
Spring,noche,0,16.9,33,0.34,1.3,1965,0,1590
Spring,noche,0,15.1,34,0.01,2.2,1981,0,1435
Spring,noche,0,13.9,37,0.0,1.1,1751,0,1351
Spring,noche,0,13.0,45,0.0,1.6,1713,0,1165
Spring,noche,0,12.3,51,0.0,1.0,1648,0,905
Spring,madrugada,0,11.7,53,0.0,1.4,1620,0,790
Spring,madrugada,0,11.2,57,0.0,1.6,1533,0,554
Spring,madrugada,0,10.9,56,0.0,1.2,1460,0,425
Spring,madrugada,0,10.6,60,0.0,1.0,1163,0,263
Spring,madrugada,0,10.3,63,0.0,0.7,1277,0,183
Spring,madrugada,0,9.7,63,0.0,1.1,1304,0,138
Spring,madrugada,0,9.5,65,0.01,1.0,1325,0,183
Spring,mañana,0,9.9,59,0.25,0.7,1707,0,307
Spring,mañana,0,12.2,50,0.84,0.8,1412,0,485
Spring,mañana,0,14.9,39,1.56,0.9,1354,0,716
Spring,mañana,0,17.5,35,2.26,1.8,1570,0,787
Spring,mañana,0,19.6,28,2.79,2.0,1695,0,1060
Spring,mañana,0,20.5,31,2.79,2.6,1299,0,1375
Spring,tarde,0,21.9,27,3.35,2.2,1055,0,1635
Spring,tarde,0,21.6,28,2.93,3.3,1172,0,1814
Spring,tarde,0,22.8,24,2.79,3.3,1138,0,2019
Spring,tarde,0,22.2,23,2.28,3.7,1183,0,2044
Spring,tarde,0,21.9,28,1.6,3.1,1023,0,2094
Spring,tarde,0,20.1,28,0.89,3.2,1114,0,1950
Spring,noche,0,18.1,38,0.16,2.8,932,0,1712
Spring,noche,0,16.9,42,0.0,2.7,942,0,1485
Spring,noche,0,16.1,44,0.0,1.2,913,0,1382
Spring,noche,0,15.6,43,0.0,2.3,1016,0,1128
Spring,noche,0,15.2,51,0.0,1.0,858,0,820
Spring,madrugada,0,14.7,54,0.0,1.3,718,0,569
Spring,madrugada,0,14.4,60,0.0,1.7,580,0,362
Spring,madrugada,0,14.1,62,0.0,1.2,502,0,246
Spring,madrugada,0,14.3,61,0.0,1.0,475,0,157
Spring,madrugada,0,14.6,57,0.0,1.2,495,0,132
Spring,madrugada,0,14.8,63,0.0,0.7,492,0,185
Spring,madrugada,0,14.9,64,0.0,0.5,424,0,397
Spring,mañana,0,15.1,78,0.06,1.5,354,0,1075
Spring,mañana,0,15.8,73,0.39,0.5,357,0,1791
Spring,mañana,0,17.5,65,1.0,1.0,416,0,983
Spring,mañana,0,19.5,54,1.88,1.1,451,0,742
Spring,mañana,0,20.3,52,1.96,0.9,468,0,901
Spring,mañana,0,22.2,50,2.65,2.0,564,0,1094
Spring,tarde,0,23.3,45,2.96,1.8,684,0,1019
Spring,tarde,0,24.0,47,2.87,2.3,520,0,1055
Spring,tarde,0,24.1,48,2.47,2.7,419,0,1168
Spring,tarde,0,24.8,45,2.05,1.8,549,0,1344
Spring,tarde,0,24.0,53,1.39,3.5,536,0,1706
Spring,tarde,0,23.0,54,0.81,2.9,679,0,2558
Spring,noche,0,21.2,65,0.25,2.9,559,0,2064
Spring,noche,0,20.0,69,0.0,2.4,533,0,1703
Spring,noche,0,19.1,73,0.0,1.2,413,0,1711
Spring,noche,0,18.4,78,0.0,1.6,377,0,1456
Spring,noche,0,17.9,79,0.0,0.4,323,0,1044
Spring,madrugada,1,18.3,78,0.0,0.8,349,0,782
Spring,madrugada,1,18.3,83,0.0,1.1,451,0,705
Spring,madrugada,1,18.2,85,0.0,0.8,355,0,534
Spring,madrugada,1,18.1,85,0.0,1.0,284,0,343
Spring,madrugada,1,18.0,85,0.0,0.3,275,0,187
Spring,madrugada,1,18.0,85,0.0,0.8,346,0,166
Spring,madrugada,1,17.8,85,0.0,0.6,265,0,306
Spring,mañana,1,18.0,82,0.11,0.7,264,0,614
Spring,mañana,1,18.8,76,0.36,0.6,301,0,1067
Spring,mañana,1,20.7,67,1.3,1.1,464,0,1024
Spring,mañana,1,22.2,61,1.72,1.2,531,0,1002
Spring,mañana,1,22.7,63,1.36,1.1,605,0,1117
Spring,mañana,1,22.1,67,0.81,2.7,462,0,1315
Spring,tarde,1,23.0,63,1.92,3.1,494,0,1493
Spring,tarde,1,23.0,64,1.59,2.8,520,0,1536
Spring,tarde,1,23.1,61,1.5,2.5,556,0,1639
Spring,tarde,1,22.6,63,0.88,3.1,551,0,1759
Spring,tarde,1,22.0,65,0.47,2.4,589,0,1898
Spring,tarde,1,21.6,67,0.24,2.0,584,0,2082
Spring,noche,1,21.2,68,0.16,1.5,610,0,1696
Spring,noche,1,20.6,72,0.0,1.3,587,0,1656
Spring,noche,1,20.2,74,0.0,1.3,554,0,1644
Spring,noche,1,19.9,75,0.0,0.8,516,0,1400
Spring,noche,1,19.8,73,0.0,0.9,442,0,855
Spring,madrugada,0,19.7,76,0.0,0.5,386,0,612
Spring,madrugada,0,19.6,75,0.0,2.1,392,0,413
Spring,madrugada,0,19.0,80,0.0,1.6,346,0,245
Spring,madrugada,0,18.5,82,0.0,0.8,342,0,170
Spring,madrugada,0,18.4,81,0.0,0.4,300,0,93
Spring,madrugada,0,18.4,87,0.0,0.8,209,1,76
Spring,madrugada,0,17.9,93,0.0,0.9,202,1,67
Spring,mañana,0,17.6,94,0.0,0.5,166,1,102
Spring,mañana,0,17.5,94,0.06,0.9,203,0,555
Spring,mañana,0,17.4,94,0.16,0.7,230,0,609
Spring,mañana,0,17.7,88,0.36,1.1,322,0,486
Spring,mañana,0,18.0,85,0.45,1.1,411,0,206
Spring,mañana,0,17.3,95,0.16,0.7,155,1,63
Spring,tarde,0,17.2,96,0.26,0.9,275,1,327
Spring,tarde,0,17.5,94,0.35,0.3,436,0,376
Spring,tarde,0,17.0,90,0.26,3.7,216,0,143
Spring,tarde,0,15.4,95,0.11,4.7,378,1,400
Spring,tarde,0,13.9,94,0.21,2.6,303,0,813
Spring,tarde,0,13.6,89,0.09,2.3,638,0,518
Spring,noche,0,12.6,93,0.0,3.9,831,0,131
Spring,noche,0,11.1,91,0.0,4.0,716,1,123
Spring,noche,0,10.5,94,0.0,2.8,1627,1,327
Spring,noche,0,10.4,85,0.0,3.7,1671,0,299
Spring,noche,0,9.5,90,0.0,3.6,1017,1,294
Spring,madrugada,0,8.7,86,0.0,3.1,2000,0,361
Spring,madrugada,0,7.9,86,0.0,2.1,2000,0,323
Spring,madrugada,0,7.3,86,0.0,1.7,2000,0,251
Spring,madrugada,0,7.0,86,0.0,1.2,2000,0,156
Spring,madrugada,0,7.0,87,0.0,1.3,2000,0,109
Spring,madrugada,0,7.0,85,0.0,0.8,2000,0,163
Spring,madrugada,0,7.9,86,0.01,2.0,1070,0,469
Spring,mañana,0,8.4,83,0.31,1.4,1400,0,1160
Spring,mañana,0,10.5,67,0.98,2.3,1221,0,1946
Spring,mañana,0,12.8,52,1.65,3.9,1614,0,1061
Spring,mañana,0,13.8,47,1.64,4.8,1561,0,762
Spring,mañana,0,14.7,45,1.68,3.0,1799,0,794
Spring,mañana,0,14.1,59,1.12,3.9,1870,0,871
Spring,tarde,0,13.4,56,0.82,3.7,1693,1,516
Spring,tarde,0,12.7,75,0.88,3.8,1510,1,367
Spring,tarde,0,12.2,56,0.57,4.8,2000,1,590
Spring,tarde,0,12.8,53,0.76,3.3,2000,0,911
Spring,tarde,0,13.2,49,0.69,4.2,1999,0,1421
Spring,tarde,0,13.4,49,0.6,2.4,1982,0,2310
Spring,noche,0,13.3,49,0.45,3.6,1919,0,1663
Spring,noche,0,12.6,47,0.02,3.2,1935,0,1401
Spring,noche,0,11.9,48,0.0,1.9,1918,0,1388
Spring,noche,0,11.2,60,0.0,2.3,1684,0,1202
Spring,noche,0,10.6,62,0.0,2.1,1694,0,832
Spring,madrugada,0,10.0,63,0.0,2.1,1653,0,624
Spring,madrugada,0,9.7,63,0.0,2.1,1610,0,480
Spring,madrugada,0,9.6,65,0.0,1.5,1654,0,352
Spring,madrugada,0,9.6,66,0.0,0.9,1685,0,224
Spring,madrugada,0,9.5,66,0.0,1.1,1737,0,138
Spring,madrugada,0,9.2,63,0.0,0.8,1896,0,186
Spring,madrugada,0,9.0,57,0.0,1.7,1903,0,521
Spring,mañana,0,9.5,55,0.32,2.1,1912,0,1260
Spring,mañana,0,11.3,46,1.04,1.2,1788,0,2041
Spring,mañana,0,14.1,42,1.78,1.9,1893,0,1155
Spring,mañana,0,16.1,37,2.4,2.9,1629,0,864
Spring,mañana,0,17.2,35,2.93,3.6,1731,0,1021
Spring,mañana,0,17.9,32,3.28,4.6,1874,0,1206
Spring,tarde,0,18.9,30,3.39,3.8,1854,0,1222
Spring,tarde,0,18.8,31,3.31,4.9,1940,0,1266
Spring,tarde,0,19.9,26,3.0,3.8,1898,0,1323
Spring,tarde,0,18.6,30,2.49,5.1,1891,0,1501
Spring,tarde,0,18.1,30,1.86,4.6,1925,0,1857
Spring,tarde,0,17.1,35,1.11,3.4,1961,0,2661
Spring,noche,0,15.5,46,0.34,2.6,1782,0,1890
Spring,noche,0,14.1,46,0.01,3.4,1940,0,1389
Spring,noche,0,13.3,47,0.0,1.9,1805,0,1298
Spring,noche,0,12.7,55,0.0,2.0,1775,0,1256
Spring,noche,0,12.4,58,0.0,2.5,1843,0,935
Spring,madrugada,0,12.2,59,0.0,1.2,1718,0,796
Spring,madrugada,0,12.1,54,0.0,1.3,1820,0,716
Spring,madrugada,0,12.1,53,0.0,1.1,1948,0,508
Spring,madrugada,0,11.6,53,0.0,1.1,1904,0,392
Spring,madrugada,0,12.1,51,0.0,1.6,1939,0,252
Spring,madrugada,0,12.2,52,0.0,2.3,1961,0,190
Spring,madrugada,0,12.3,55,0.02,2.1,1972,0,247
Spring,mañana,0,12.9,55,0.29,2.3,1952,0,352
Spring,mañana,0,14.4,51,0.92,2.3,1907,0,579
Spring,mañana,0,16.1,50,1.52,2.6,1628,0,759
Spring,mañana,0,18.1,46,2.17,2.9,1755,0,877
Spring,mañana,0,20.2,41,2.56,3.1,1789,0,1024
Spring,mañana,0,21.9,35,2.74,3.4,1586,0,1258
Spring,tarde,0,22.7,35,2.51,3.4,1794,0,1408
Spring,tarde,0,23.6,34,2.57,3.3,1829,0,1669
Spring,tarde,0,23.8,29,2.72,4.7,1876,0,1837
Spring,tarde,0,23.2,30,1.49,4.5,1787,0,1223
Spring,tarde,0,23.6,29,1.68,3.9,1948,0,2014
Spring,tarde,0,22.5,31,0.79,3.4,1953,0,1929
Spring,noche,0,20.7,47,0.28,3.5,1952,0,1753
Spring,noche,0,19.7,53,0.0,2.0,1841,0,1562
Spring,noche,0,19.3,57,0.0,3.1,1924,0,1551
Spring,noche,0,19.1,61,0.0,2.7,1830,0,1360
Spring,noche,0,19.1,62,0.0,3.6,1757,0,1097
Spring,madrugada,0,18.7,64,0.0,3.3,1654,0,733
Spring,madrugada,0,18.2,71,0.0,1.6,1328,0,181
Spring,madrugada,0,17.3,82,0.0,2.1,768,1,74
Spring,madrugada,0,16.2,94,0.0,1.7,400,1,43
Spring,madrugada,0,15.8,93,0.0,0.4,268,1,16
Spring,madrugada,0,15.4,96,0.0,0.3,208,1,11
Spring,madrugada,0,15.1,97,0.0,0.3,225,1,7
Spring,mañana,0,15.1,97,0.03,0.5,311,1,16
Spring,mañana,0,15.2,97,0.08,1.0,414,1,16
Spring,mañana,0,15.4,97,0.18,0.8,413,1,12
Spring,mañana,0,15.4,97,0.38,0.6,374,1,13
Spring,mañana,0,15.5,97,0.4,0.8,459,1,10
Spring,mañana,0,15.7,96,0.5,1.1,568,1,71
Spring,tarde,0,16.4,94,0.78,0.9,1947,0,211
Spring,tarde,0,17.2,85,0.94,1.3,2000,0,384
Spring,tarde,0,17.8,77,1.13,1.6,2000,0,770
Spring,tarde,0,19.5,66,1.71,1.7,2000,0,1482
Spring,tarde,0,20.2,62,1.74,1.1,2000,0,1737
Spring,tarde,0,20.2,66,1.1,1.0,2000,0,1848
Spring,noche,0,19.0,70,0.33,0.7,2000,0,1639
Spring,noche,0,17.6,77,0.01,1.2,2000,0,1526
Spring,noche,0,16.8,79,0.0,0.6,2000,0,1450
Spring,noche,0,16.4,80,0.0,1.2,2000,0,1290
Spring,noche,0,15.9,83,0.0,0.6,2000,0,1016
Spring,madrugada,0,15.5,85,0.0,0.9,2000,0,778
Spring,madrugada,0,15.1,84,0.0,0.3,1858,0,609
Spring,madrugada,0,14.8,85,0.0,0.4,1831,0,404
Spring,madrugada,0,14.7,82,0.0,0.8,1822,0,249
Spring,madrugada,0,14.4,85,0.0,0.8,1437,0,185
Spring,madrugada,0,14.2,85,0.0,0.5,1412,0,170
Spring,madrugada,0,14.0,87,0.01,0.8,1334,0,221
Spring,mañana,0,14.2,81,0.13,0.3,1991,0,389
Spring,mañana,0,14.8,80,0.31,0.3,1921,0,600
Spring,mañana,0,15.9,72,0.67,0.5,1835,0,737
Spring,mañana,0,17.5,63,0.96,0.6,1916,0,895
Spring,mañana,0,20.2,45,2.33,1.1,1894,0,1167
Spring,mañana,0,22.9,35,3.05,0.8,1948,0,1414
Spring,tarde,0,23.7,44,2.35,1.7,1897,0,1665
Spring,tarde,0,24.1,42,1.93,1.2,1770,0,1970
Spring,tarde,0,24.6,38,1.85,2.1,1478,0,2191
Spring,tarde,0,24.5,38,1.1,2.2,1903,0,2213
Spring,tarde,0,25.5,31,1.5,2.3,1974,0,2392
Spring,tarde,0,25.1,32,1.1,2.4,1899,0,2268
Spring,noche,0,23.5,48,0.4,1.5,1929,0,1664
Spring,noche,0,20.9,61,0.01,2.7,1523,0,1912
Spring,noche,0,19.6,64,0.0,1.5,1297,0,1717
Spring,noche,0,18.6,69,0.0,1.7,1047,0,1336
Spring,noche,0,17.5,69,0.0,1.5,978,0,994
Spring,madrugada,0,16.4,72,0.0,0.8,1046,0,712
Spring,madrugada,0,16.0,64,0.0,1.0,1600,0,430
Spring,madrugada,0,15.5,65,0.0,1.3,1953,0,287
Spring,madrugada,0,15.6,63,0.0,1.7,2000,0,194
Spring,madrugada,0,15.4,63,0.0,1.6,2000,0,155
Spring,madrugada,0,15.0,64,0.0,1.6,2000,0,200
Spring,madrugada,0,14.8,64,0.02,1.5,2000,0,555
Spring,mañana,0,15.3,60,0.35,2.0,2000,0,1280
Spring,mañana,0,16.9,54,1.08,1.7,2000,0,1976
Spring,mañana,0,18.5,51,1.74,1.4,1955,0,1128
Spring,mañana,0,20.0,48,2.46,1.9,2000,0,792
Spring,mañana,0,21.0,45,2.89,1.6,2000,0,956
Spring,mañana,0,21.5,44,3.15,2.1,1986,0,1135
Spring,tarde,0,21.7,44,2.46,2.1,2000,0,1117
Spring,tarde,0,22.2,42,2.29,1.7,2000,0,1096
Spring,tarde,0,22.4,39,2.16,1.9,2000,0,1267
Spring,tarde,0,22.0,41,2.04,1.7,2000,0,1457
Spring,tarde,0,21.7,38,1.17,2.0,2000,0,2020
Spring,tarde,0,20.7,40,1.06,1.4,2000,0,2142
Spring,noche,0,17.9,42,0.37,2.1,2000,0,2241
Spring,noche,0,15.8,47,0.01,1.8,2000,0,1726
Spring,noche,0,14.5,49,0.0,1.9,2000,0,1513
Spring,noche,0,13.2,54,0.0,2.2,2000,0,1283
Spring,noche,0,12.2,57,0.0,1.9,2000,0,767
Spring,madrugada,0,11.6,57,0.0,1.9,2000,0,552
Spring,madrugada,0,11.3,58,0.0,1.3,2000,0,34
Spring,madrugada,0,10.9,59,0.0,1.1,2000,0,245
Spring,madrugada,0,10.5,59,0.0,1.0,2000,0,187
Spring,madrugada,0,10.0,64,0.0,1.5,2000,0,114
Spring,madrugada,0,9.5,65,0.0,0.9,2000,0,203
Spring,madrugada,0,9.2,64,0.02,1.0,2000,0,556
Spring,mañana,0,10.0,59,0.36,1.1,2000,0,1333
Spring,mañana,0,12.3,53,1.09,1.6,2000,0,2068
Spring,mañana,0,14.4,46,1.77,1.2,1899,0,928
Spring,mañana,0,16.1,43,2.41,1.4,1985,0,954
Spring,mañana,0,17.6,40,2.88,1.4,1955,0,1015
Spring,mañana,0,18.7,39,3.21,1.9,1925,0,1242
Spring,tarde,0,20.1,36,3.34,1.1,1933,0,1188
Spring,tarde,0,20.7,36,3.1,2.2,1788,0,1186
Spring,tarde,0,21.2,35,2.88,2.9,1733,0,1324
Spring,tarde,0,21.4,35,2.38,2.7,1838,0,1603
Spring,tarde,0,21.3,34,1.82,2.7,1967,0,2034
Spring,tarde,0,20.6,41,1.1,2.3,2000,0,3130
Spring,noche,0,18.8,47,0.4,2.8,1988,0,2405
Spring,noche,0,17.3,53,0.01,1.9,2000,0,1979
Spring,noche,0,16.4,56,0.0,0.8,2000,0,1940
Spring,noche,0,15.9,60,0.0,2.6,2000,0,1602
Spring,noche,0,15.2,62,0.0,1.4,2000,0,1073
Spring,madrugada,0,12.5,84,0.0,1.5,334,0,724
Spring,madrugada,0,12.4,84,0.0,1.8,287,0,565
Spring,madrugada,0,12.1,85,0.0,1.4,321,0,378
Spring,madrugada,0,12.0,86,0.0,0.9,297,0,252
Spring,madrugada,0,11.9,85,0.0,0.7,315,0,154
Spring,madrugada,0,11.9,84,0.0,1.5,358,0,223
Spring,madrugada,0,12.0,83,0.01,0.4,321,0,486
Spring,mañana,0,12.4,82,0.1,1.0,314,0,1156
Spring,mañana,0,13.1,78,0.41,1.2,330,0,1881
Spring,mañana,0,14.3,72,0.84,0.7,342,0,850
Spring,mañana,0,16.4,64,2.05,2.4,423,0,816
Spring,mañana,0,18.3,56,2.53,1.4,519,0,972
Spring,mañana,0,20.0,47,3.08,1.4,685,0,1161
Spring,tarde,0,20.8,45,3.17,2.8,688,0,1177
